id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name
1975,The Boogeyman,"It is based on the 1973 short story of the same name, by Stephen King. The film stars Sophie Thatcher, Chris Messina, Vivien Lyra Blair, and David Dastmalchian.","Horror, Thriller, Crime",6.1,7518069,1,Movie,1,English
1981,My Awkward Sexual Adventure,A conservative accountant hires an exotic dancer to teach him sexual tricks to win back his ex-girlfriend.,"Comedy, Drama",6.1,1283713,1,Movie,1,English
1982,The Flash,"Barry Allen, a forensic investigator in Central City, gains the power of superhuman speed from a freak accident. He decides to use it to fight crime as the Flash, a costumed superhero.","Action, Comedy, Drama, Fantasy",7.5,949981,1,Movie,1,English
1983,Transformers: Rise of the Beasts,"Optimus Prime and the Autobots take on their biggest challenge yet. When a new threat capable of destroying the entire planet emerges, they must team up with a powerful faction of Transformers known as the Maximals to save Earth.","Action, Adventure, Sci-fi",6.6,10085749,1,Movie,1,English
1985,Shaitan,Season :- 01 Episodes :-  01- 09,"Action, Drama, Thriller, Crime",8.6,259180,0,Series/TV Show,2,हिन्दी
1986,Rafuchakkar,Season :- 01 Episodes :-  01- 09,"Drama, Thriller, Crime",7.2,8714063,0,Series/TV Show,2,हिन्दी
1987,Jee Karda,Season :- 01 Episodes :-  01-08,"Drama, Romance",5.7,21583888,0,Series/TV Show,2,हिन्दी
1988,Bridge to Terabithia,"A rich city girl, Leslie, and a poor country boy, Jess, create Terabithia, a land of magical beings, and become its rulers. This helps Jess to escape and cope with a tragedy.","Drama, Adventure, Fantasy",7.2,453516,1,Movie,1,English
1989,A Aa 2 (Chal Mohan Ranga),"Nithiin, Megha Akash, Madhunandan and Rao Ramesh","Comedy, Drama, Romance",5.8,69260,1,Movie,2,हिन्दी
1990,A Aa,Nithiin || Samantha || Trivikram Srinivas || Mickey J Meyer,"Comedy, Drama, Romance",78.0,2875245,1,Movie,2,हिन्दी
1994,Seetimaar,"Tottempudi Gopichand, Tamannaah Bhatia, Digangana","Action, Drama, War, Love Story, Thriller, Crime, Romance",5.1,7079495,1,Movie,2,हिन्दी
1998,Pehlwaan,Kichcha Sudeepa | Suniel Shetty | Krishna | Aakanksha,"Action, Drama, Sport",6.2,1303420,1,Movie,2,हिन्दी
1999,ચાર ફેરા નું ચક્ડોળ,Char Fera Nu Chakdol... Sanjay Goradia | Smit Pandya |,"Comedy, Drama",9.5,658166,1,Movie,3,ગુજરાતી
2000,The Lake S1,Season :- 01 Episodes :-  01- 08,"Comedy, Drama",6.2,35771,0,Series/TV Show,1,English
2001,The Lake S2,Season :- 02 Episodes :-  01- 08,"Comedy, Drama",6.2,531,0,Series/TV Show,1,English
2002,The People Under the Stairs,Three burglars attempt to rob a house and get trapped inside. They are haunted by children who stay under the staircase of the house.,"Comedy, Horror, Mystery, Thriller",6.4,66200,1,Movie,1,English
2006,Kusum Manohar Lele,"A hair-raising tale of lies and deceit in which two divorcees, Sujata and Manohar meet at a marriage bureau in hope of a new life.",Drama,6.7,22758,1,Movie,2,हिन्दी
2009,Sarvam Shakthi Mayam,Season :- 01 Episodes :-  01- 10,Drama,9.1,113648,0,Series/TV Show,2,हिन्दी
2010,The Blessing Bracelet,"A single mother unearths a bracelet that she made years earlier, with each bead serving as a reminder to count the blessings in her life. As her faith is renewed, the blessing bracelet takes her down a path she never could have imagined.","Drama, Romance, Family",6.8,90455,1,Movie,1,English
2011,Koi Baat Chale,Season :- 01 Episodes :-  01- 06,"Comedy, Drama",6.9,9324,0,Series/TV Show,2,हिन्दी
2012,Arnold,Season :- 01 Episodes :-  01- 03,"Drama, Biography",9.1,2756057,0,Series/TV Show,1,English
2016,Gunehgaar,"Gajraj Rao, Shweta Basu Prasad, Sumeet Vyas","Drama, Thriller",6.8,87616,1,Movie,2,हिन्दी
2020,Secret Invasion,"Nick Fury learns of a secret invasion of Earth by a faction of shapeshifting Skrulls; Fury joins his allies, and together they race against time to thwart an imminent Skrull invasion and save humanity.","Action, Drama, Mystery, Adventure, Thriller, Sci-fi",8.3,1132047,0,Series/TV Show,1,English
2021,Elemental,"In a city where fire, water, land, and air residents live together, a fiery young woman and a go-with-the-flow guy discover something elemental: how much they actually have in common.","Comedy, Drama, Adventure, Sci-fi, Fantasy, Family, Animation",7.1,35838874,1,Movie,1,English
2022,Our Planet 01,Season :- 01 Episodes :-  01- 08,Documentary,9.3,2741967,0,Series/TV Show,1,English
2023,Our Planet 02,Season :- 01 Episodes :-  01- 04,Documentary,9.3,221186,0,Series/TV Show,1,English
2025,Arrival,"Louise Banks, a linguistics expert, along with her team, must interpret the language of aliens who have come to Earth in a mysterious spaceship.","Drama, Mystery, Sci-fi, Popular",7.9,24443549,1,Movie,1,English
2026,Phulrani,Subodh Bhave | Priyadarshini Indalkar | Vikram Gokhale | Vishwas Joshi,"Comedy, Drama, Romance",6.4,11801,1,Movie,1,English
2027,The Swan Princess: A Fairytale Is Born,"As Uberta prepares to pass the royal sceptre to Odette and Derek, a rival queen hatches a plan to ruin the kingdom's greatest coronation.","Comedy, Adventure, Fantasy, Family, Animation",4.9,91223,1,Movie,1,English
2028,Okka Ammayi Thappa,"Asli Fighter (Okka Ammayi Thappa) ||  Sundeep Kishan, Nithya Menen","Action, Drama, Romance",5.8,1041866,1,Movie,2,हिन्दी
2030,Siya,"Siya is a 2022 Indian Hindi language crime and drama film directed by Manish Mundra, produced by Drishyam Films.","Drama, Crime",8.8,325683,1,Movie,2,हिन्दी
2031,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of gruelling terrain.","Action, War, Thriller",7.5,20005867,1,Movie,1,English
2032,2067,"When Earth's air becomes unbreathable, a message from the future sends a man on a dangerous mission to an unknown world to save the human race.","Mystery, Sci-fi",4.9,1190449,1,Movie,1,English
2033,Turistas,"A group of tourists set out on a trip to the Brazilian coast. However, after a bus accident, they find themselves stranded in a strange village, where they come face-to-face with a dangerous secret.","Horror, Mystery, Thriller",5.4,49346,1,Movie,1,English
2035,The Eagle,"In a bid to restore his father's honour, Marcus Aquila, a young Roman soldier, arrives in Britain to find his legion's golden emblem, which disappeared years ago under mysterious circumstances.","Action, Drama, War, Adventure",6.2,1161223,1,Movie,1,English
2040,Jaggu Ki Lalten,"Raghubir Yadav, Neeraj Gupta | Vipin Kapoor",Drama,7.4,2372021,1,Movie,2,हिन्दी
2041,Kandahar,"Gerard Butler, Ali Fazal | Best Action Moive","Action, Thriller",6.1,65127,1,Movie,1,English
2042,Ender's Game,"Ender Wiggin, a brilliant young strategist, is recruited by the International Military to lead the force defending Earth from a genocidal alien race bent on annihilating humankind.","Action, Adventure, Sci-fi",6.6,7753390,1,Movie,1,English
2043,At First Light,"A high school senior, Alex, has an encounter one night with mysterious lights,and it leaves her with dangerous, supernatural abilities but no recollection of who she is or how she got the powers.","Drama, Thriller, Sci-fi",5.6,70815,1,Movie,1,English
2044,Doctor,"Sivakarthikeyan, Vinay Rai, Priyanka Arul Mohan","Action, Drama, Love Story, Thriller, Crime, Romance",7.4,4033648,1,Movie,25,తెలుగు
2045,Yevadu,"Ram Charan, Allu Arjun, Shruti Hassan, Kajal Aggarwal, Amy Jackson","Action, Drama, Love Story, Thriller, Crime, Political, Romance",5.8,202483717,1,Movie,2,हिन्दी
2046,1920: Horrors of the Heart,"Mahesh B, Anand P, Vikram B, Avika G, Krishna B","Drama, Horror, Family",4.2,12550356,1,Movie,2,हिन्दी
2049,Jack And Daniel,"Dileep, Arjun Sarja, Anju Kurian, Ashokan","Action, Drama, Love Story, Thriller, Crime, Romance",4.6,65821858,1,Movie,2,हिन्दी
2051,Mirugaa,"Srikanth, Naira Shah, Raai Laxmi","Action, Mystery, Adventure, Love Story",4.8,12518891,1,Movie,2,हिन्दी
2052,ચલ મન જીતવા જૈયે,"Chal Man Jeetva Jaiye... Rajiv Mehta, Dharmendra Gohil, Harsh Khurana","Drama, Political, Family",8.6,5634727,1,Movie,3,ગુજરાતી
2054,Babbar The Police,"Mammootty, Anson Paul, Kanika","Action, Drama, Thriller, Crime, Romance",6.7,1369808,1,Movie,2,हिन्दी
2055,Kaalidas,"Bharath Srinivasan, Ann Sheetal, Suresh Chandra Menon","Action, Drama, Thriller, Political, Romance, Family",6.7,6183611,1,Movie,2,हिन्दी
2056,Maaligai,"Andrea Jeremiah, Ashutosh Rana, Karthik Jayaram","Action, Drama, Horror, Fantasy, Family, History",4.1,6398167,1,Movie,2,हिन्दी
2057,Jay Simha,"Nandamuri Balakrishna, Nayanthara","Action, Drama, Love Story, Family",4.7,167400114,1,Movie,2,हिन्दी
2058,Ram Ki Jung,"Ram Charan, Genelia Dsouza","Action, Drama, Love Story, Romance",6.6,427728,1,Movie,2,हिन्दी
2061,Housefull,Aarush is an unlucky man and carries his bad luck wherever he goes. His quest to find love only makes his life more miserable as he ends up in complicated situations.,"Comedy, Romance",5.6,111792,1,Movie,2,हिन्दी
2062,Janta Garage,"Jr NTR, Mohanlal, Samantha","Action, Drama, Thriller, Romance, Family",7.2,1342086,1,Movie,2,हिन्दी
2063,Chennai Central,"Dhanush ,Ameer","Action, Drama, Love Story, Political, Family",8.4,713353,1,Movie,2,हिन्दी
2064,The Return Of Abhimanyu (Irumbu Thirai),Vishal,"Action, Thriller",7.6,8292626,1,Movie,2,हिन्दी
2067,The Return Of Rebel,"Prabhash, Deepti, Tamannaah","Action, Drama, Love Story, Thriller, Family",4.7,82389,1,Movie,2,हिन्दी
2068,Maa Tujhhe Salaam,"Tabu, Sunny Deol, Arbaaz Khan, Inder Kumar, Rajat Bedi","Action, War, Love Story, Political, Family, History",6.7,4126,1,Movie,2,हिन्दी
2069,Sooryavansham,"Amitabh Bachchan, Anupam Kher,kadar khan","Action, Drama, Love Story, Family",6.3,11854137,1,Movie,2,हिन्दी
2070,Vaastav,"Sanjay Dutt , Namrata Shirodkar, Paresh Rawal","Action, Drama, Crime, Political, Documentary",8.0,78855018,1,Movie,2,हिन्दी
2071,Policewala Yamraj,"एक फिल्म के किरदार से प्रेरित होकर, एक पुलिसकर्मी वेंकटरत्नम खुद को गब्बर सिंह कहता है। वह एक ऐसे गांव में तैनात है जहां एक स्थानीय गुंडा राजनीति में शामिल होना चाहता है और अपने सौतेले भाई को भी अपने साथ शामिल होने के लिए लुभाता है।","Action, Comedy",7.1,4848991,1,Movie,2,हिन्दी
2072,Nela Ticket,"Ravi Teja, Malvika Sharma, Jagapathi Babu","Action, Drama, Love Story, Romance",4.3,250540035,1,Movie,2,हिन्दी
2073,Border,Sunny Deol - Suniel Shetty,"Action, War, Political, Family, History",7.9,103138589,1,Movie,2,हिन्दी
2076,Netaji Subhash Chandra Bose,Sachin khedekar,"Action, War, Mystery, Political, Family, History, Biography, Documentary",7.6,39928077,1,Movie,2,हिन्दी
2086,Gadar 2,"During the Indo-Pakistani War of 1971, Tara Singh returns to Pakistan to bring his son, Charanjeet, back home.","Action, Drama, Love Story",6.5,61910557,1,Movie,2,हिन्दी
2087,OMG 2,"Akshay Kumar, Pankaj Tripathi, Yami Gautam | Amit Rai |","Comedy, Drama",8.3,42786930,1,Movie,2,हिन्दी
2104,City of Dreams 01,City of dreams Season 1,"Drama, Thriller, Political",7.7,107306,0,Series/TV Show,2,हिन्दी
2105,City of Dreams 02,City of dreams Season 2,"Drama, Thriller, Political",7.7,12441715,0,Series/TV Show,2,हिन्दी
2106,City of dreams 03,City of dreams Season 3,"Drama, Thriller, Political",7.7,34495661,0,Series/TV Show,2,हिन्दी
2113,Tik Tik Tik,Chandrayaan - 3 India's Mission To The Moon Special,"Action, Drama, War, Mystery, Adventure, Thriller, Fantasy, Political",5.8,167752,1,Movie,2,हिन्दी
2114,Puli,"Thalapathy Vijay,  Sri Devi, Shruti Hassan , hansika motwani","Action, Comedy, Drama, War, Mystery, Adventure, Fantasy",6.2,430420,1,Movie,2,हिन्दी
2122,Raundal,"Bhau Shinde, Neha S | Yashraaj D | Gajanan Padol | Balasaheb Shinde","Action, Drama",7.7,1058902,1,Movie,14,मराठी
2123,Bawaal,"Varun Dhawan, Janhvi Kapoor || Sajid Nadiadwala | Nitesh Tiwari","Comedy, Romance",6.6,8967621,1,Movie,2,हिन्दी
2125,Dilliwaali Zaalim Girlfriend,"Jackie Shroff, Divyendu Sharma | Yo Yo Honey Singh","Comedy, Romance",3.7,3197243,1,Movie,2,हिन्दी
2134,Mission 118,"Kalyan Ram, Nivetha T, Shalini Pandey","Action, Drama, Love Story, Thriller",6.4,63707625,1,Movie,2,हिन्दी
2174,Dhol,Rajpal Yadav | Kunal Khemu | Tusshar Kapoor | Sharman Joshi,"Comedy, Drama",6.5,83641867,1,Movie,2,हिन्दी
2180,Final Days Of Planet Earth,"Zachary Levy, Amber Tamblyn","Action, Drama",4.3,969721,0,Series/TV Show,1,English
2182,Welcome To Karachi,"Two friends land up in Karachi without their passports after they are kidnapped during their boat trip. When they realise the severity of being kidnapped by the Taliban, they look for ways to escape.",Drama,4.5,5718413,1,Movie,2,हिन्दी
2185,Insaaf Ki Pukar,"Main Cast: Dharmendra, Jeetendra, Anita Raj & Bhanupriya Director: T. Rama Rao Producer: Raj Bhaktiani & Ramesh Gwalani","Action, Drama",69.0,2231622,1,Movie,2,हिन्दी
2187,Rahasya,"Cast: Kay Kay Menon, Ashish Vidyarthi, Tisca Chopra, Bikramjeet Kanwarpal, Mita Vashisht, Kunal Sharma, Ashwini Kalsekar, Nimai Bali, Sakshi Sem, Abhinav Sharma, Nasir Abdullah, Usha Jadhav Music: Ranjit Barot Produced: Monica Vimal Maluka, Robinson Duggal","Drama, Thriller",7.7,3461293,1,Movie,2,हिन्दी
2188,1 Night in San Diego,"Comedy, Girls' Trip, Indie",Comedy,3.5,24162,1,Movie,1,English
2189,Aatma,"Aatma is a horror film directed by Deepak Ramsay. The story revolves around a woman named Anjali (played by Neha Bajpai) who moves into an old mansion with her husband (played by Kapil Jhaveri) and young daughter. Strange and terrifying events start to occur in the house, leading to the belief that the mansion is haunted by a spirit. As the events unfold, Anjali becomes increasingly concerned for the safety of her family and seeks to uncover the truth behind the haunting.",Horror,59.0,167480,1,Movie,2,हिन्दी
2190,Mission Extreme,"Starring: Arifin Shuvoo, Oishee, Sadia Nabila, Taskeen Rahman, Misha Sawdagor, Sumit Sengupta & Many More Direction: Sunny Sanwar, Faisal Ahmed","Action, Crime",6.1,1000474,1,Movie,2,हिन्दी
2191,Army,"Army is a 1996 Hindi  action film starring Shahrukh Khan, Sridevi. Major Arjun Singh is an honest and brave army officer who is married to Geeta. Arjun starts working on a covert operation wherein he joins the gang of a dangerous gangster Naagraj. When Naagraj finds out Arjun's real identity he kills him. Geeta decides to take revenge for her husband's death.","Action, Crime",5.1,4257410,1,Movie,2,हिन्दी
2192,ખેડૂત એક રક્ષક,Khedut Ek Rakshak || Vikram Thakor,"Action, Drama",8.7,5870209,1,Movie,3,ગુજરાતી
2193,Beti No.1,"Cast: Govinda, Rambha, Johnny Lever, Aruna Irani, Ashok Saraf, Laxmikant Berde, Prem Chopra, Rakesh Bedi, Razak Khan  Music: Viju Shah Producer: Nilesh Dadhich, Rajeev Kumar Director: T. Rama Rao","Comedy, Drama",5.2,2944103,1,Movie,2,हिन्दी
2194,Aligarh,Manoj Bajpayee | Rajkummar Rao | Ashish Vidyarthi,"Comedy, Drama",7.8,2164102,1,Movie,2,हिन्दी
2195,Madaari,"Irrfan Khan, Jimmy Shergill",Thriller,7.6,41675462,1,Movie,2,हिन्दी
2196,Black & White,A suicide bomber is sent to India to kill people during India's Independence Day celebrations. His life changes when he befriends a professor to successfully carry out his mission. The film explores the life of an Afghan suicide bomber,"Action, Crime",6.2,426196,1,Movie,2,हिन्दी
2197,Maine Gandhi Ko Nahin Mara,"Cast: Anupam Kher, Urmila Matondkar, Boman Irani, Rajit Kapur, Parvin Dabas, Prem Chopra, Waheeda Rahman, Sudhir Joshi, Raju Kher, Nazneen Ghaani.  Music: Bappi Lahiri Producer: Anupam Kher Director: Jahnu Barua",Drama,7.3,383271,1,Movie,2,हिन्दी
